n_members_threshold,candidates_kept,matched_true_clusters,match_rate,participating_candidates,purity_proxy,candidate_density,matched_pairs,median_distance_mpc_h,median_abs_dz,field_id,i_limit,total_covered_true_clusters,total_candidates_at_i22,candidate_csv,match_csv
13,2104,702,0.6114982578397212,984,0.467680608365019,1.8327526132404182,1442,0.9440050619999222,0.03819171103368185,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
14,1930,669,0.5827526132404182,914,0.47357512953367875,1.681184668989547,1355,0.9425984363000688,0.0378880801011634,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
15,1789,648,0.5644599303135889,875,0.4891000558971492,1.5583623693379791,1305,0.9401394391917632,0.0372447929465095,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
16,1661,616,0.5365853658536586,831,0.5003010234798314,1.4468641114982579,1249,0.9521265262426256,0.0369474028272869,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
17,1550,595,0.5182926829268293,785,0.5064516129032258,1.3501742160278745,1187,0.9401394391917632,0.0371462971829398,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
18,1452,577,0.5026132404181185,745,0.5130853994490359,1.264808362369338,1140,0.9355090546172418,0.03714802425013995,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
19,1363,560,0.4878048780487805,708,0.5194424064563463,1.1872822299651569,1085,0.9350756631733572,0.0365273729766111,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
20,1289,545,0.47473867595818814,677,0.5252133436772692,1.122822299651568,1044,0.9276328456115742,0.03633040222687085,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
21,1223,534,0.4651567944250871,652,0.5331152902698283,1.0653310104529616,1013,0.927163718702354,0.0361917085474488,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
22,1148,519,0.4520905923344948,622,0.5418118466898955,1.0,971,0.9232364370532734,0.036073955397999,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
23,1081,496,0.43205574912891986,590,0.545790934320074,0.9416376306620209,931,0.9244924799667692,0.0359589816009849,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
24,1033,486,0.42334494773519166,568,0.5498547918683446,0.8998257839721254,904,0.9176754124408116,0.03591368473000485,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
25,958,469,0.40853658536585363,538,0.5615866388308977,0.8344947735191638,864,0.9052453498698775,0.0354771714793346,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
26,904,456,0.397212543554007,514,0.5685840707964602,0.7874564459930313,830,0.8967276879595458,0.035375670354452396,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
27,857,442,0.38501742160278746,492,0.574095682613769,0.7465156794425087,804,0.8822520976313291,0.0356062150063031,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
28,812,430,0.37456445993031356,476,0.5862068965517241,0.7073170731707317,775,0.8936079414483276,0.0357227360350911,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
29,768,418,0.3641114982578397,452,0.5885416666666666,0.6689895470383276,742,0.8721108087591487,0.0359007618715272,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
30,723,406,0.35365853658536583,431,0.5961272475795297,0.6297909407665505,716,0.8721108087591487,0.035705634883226256,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
31,699,404,0.3519163763066202,423,0.6051502145922747,0.6088850174216028,701,0.8759161256292928,0.0357970519576165,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
32,661,394,0.343205574912892,405,0.6127080181543116,0.5757839721254355,678,0.8822520976313291,0.0354100679360402,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
33,628,375,0.32665505226480834,387,0.6162420382165605,0.5470383275261324,649,0.8673106897088889,0.0354304466774244,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
34,607,370,0.32229965156794427,379,0.6243822075782537,0.5287456445993032,636,0.8649028123555693,0.035375670354452396,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
35,568,356,0.31010452961672474,359,0.6320422535211268,0.49477351916376305,603,0.8541819674763649,0.0353616515142488,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
36,540,344,0.29965156794425085,346,0.6407407407407407,0.47038327526132406,579,0.8429806635523258,0.0357970519576165,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
37,517,334,0.29094076655052264,331,0.6402321083172147,0.45034843205574915,556,0.8261649974312392,0.035375670354452396,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
38,491,320,0.2787456445993031,316,0.6435845213849287,0.42770034843205573,532,0.8471687936069303,0.0352992286493749,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
39,457,313,0.27264808362369336,297,0.649890590809628,0.3980836236933798,507,0.8136682136666904,0.0346383484857511,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
40,425,300,0.2613240418118467,279,0.6564705882352941,0.3702090592334495,481,0.8131500862336104,0.0345724401759449,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
41,412,291,0.2534843205574913,270,0.6553398058252428,0.3588850174216028,466,0.8121483149903783,0.03431310351555915,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
42,389,279,0.24303135888501742,254,0.6529562982005142,0.33885017421602787,442,0.8108541670112462,0.034228539069730654,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
43,356,272,0.23693379790940766,240,0.6741573033707865,0.31010452961672474,421,0.802349280519453,0.0340410183990149,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
44,336,259,0.22560975609756098,227,0.6755952380952381,0.2926829268292683,403,0.7831714964164386,0.0340410183990149,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
45,311,250,0.21777003484320556,217,0.6977491961414791,0.27090592334494773,389,0.7781211642876159,0.0340410183990149,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
46,296,239,0.20818815331010454,211,0.7128378378378378,0.2578397212543554,376,0.7567540916564894,0.034457908196332404,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
47,277,226,0.19686411149825783,199,0.7184115523465704,0.24128919860627177,357,0.7680220605476769,0.0343433762167199,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
48,258,215,0.18728222996515678,187,0.7248062015503876,0.22473867595818817,337,0.7639391342103145,0.0343433762167199,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
49,242,209,0.18205574912891986,181,0.7479338842975206,0.21080139372822299,330,0.7567540916564894,0.034228539069730654,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
50,228,202,0.1759581881533101,172,0.7543859649122807,0.1986062717770035,314,0.7541591779572295,0.034457908196332404,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
51,203,190,0.16550522648083624,157,0.7733990147783252,0.17682926829268292,290,0.7516588241088811,0.034457908196332404,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
52,190,181,0.15766550522648085,147,0.7736842105263158,0.16550522648083624,276,0.7505597963924511,0.034457908196332404,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
53,179,175,0.1524390243902439,138,0.770949720670391,0.1559233449477352,263,0.7431413890257389,0.0341742473250629,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
54,174,170,0.1480836236933798,133,0.764367816091954,0.15156794425087108,251,0.7431413890257389,0.0340410183990149,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
55,164,163,0.14198606271777003,128,0.7804878048780488,0.14285714285714285,244,0.7516588241088811,0.03401654610436575,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
56,150,152,0.13240418118466898,119,0.7933333333333333,0.13066202090592335,229,0.7525389251361088,0.0339975614806752,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
57,144,150,0.13066202090592335,117,0.8125,0.1254355400696864,226,0.7532050624764992,0.0339146869668672,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
58,130,137,0.11933797909407666,108,0.8307692307692308,0.1132404181184669,210,0.7541591779572295,0.033544450061780653,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
59,123,127,0.11062717770034843,103,0.8373983739837398,0.10714285714285714,200,0.7532050624764992,0.033544450061780653,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
60,114,123,0.10714285714285714,96,0.8421052631578947,0.09930313588850175,191,0.7525389251361088,0.0332677201110577,5,22.0,1148,16857,/Users/dengcanze/Documents/CSST/Codex/result/version_1_1_noppm_field05_7band_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field05_i_lt_22p0/field05_crossmatch_matches.csv
